index, timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
1, 2025/02/27 05:20:25.243, 27 %, 20 %, 8881 MiB
0, 2025/02/27 05:20:26.243, 22 %, 16 %, 17077 MiB
1, 2025/02/27 05:20:26.313, 27 %, 20 %, 8881 MiB
0, 2025/02/27 05:20:27.314, 21 %, 16 %, 17077 MiB
1, 2025/02/27 05:20:27.315, 29 %, 22 %, 8881 MiB
0, 2025/02/27 05:20:28.315, 21 %, 16 %, 17077 MiB
1, 2025/02/27 05:20:28.316, 29 %, 22 %, 8881 MiB
0, 2025/02/27 05:20:29.317, 23 %, 17 %, 17077 MiB
1, 2025/02/27 05:20:29.317, 29 %, 22 %, 8881 MiB
0, 2025/02/27 05:20:30.318, 23 %, 18 %, 17077 MiB
1, 2025/02/27 05:20:30.319, 29 %, 22 %, 8881 MiB
0, 2025/02/27 05:20:31.319, 22 %, 17 %, 17077 MiB
1, 2025/02/27 05:20:31.320, 30 %, 23 %, 8881 MiB
0, 2025/02/27 05:20:32.321, 23 %, 18 %, 17077 MiB
1, 2025/02/27 05:20:32.321, 29 %, 23 %, 8881 MiB
0, 2025/02/27 05:20:33.322, 24 %, 18 %, 17077 MiB
1, 2025/02/27 05:20:33.323, 32 %, 24 %, 8881 MiB
0, 2025/02/27 05:20:34.324, 23 %, 18 %, 17077 MiB
1, 2025/02/27 05:20:34.325, 32 %, 25 %, 8881 MiB
0, 2025/02/27 05:20:35.326, 24 %, 19 %, 17077 MiB
1, 2025/02/27 05:20:35.327, 30 %, 24 %, 8881 MiB
0, 2025/02/27 05:20:36.328, 25 %, 20 %, 17077 MiB
1, 2025/02/27 05:20:36.329, 32 %, 25 %, 8881 MiB
0, 2025/02/27 05:20:37.329, 24 %, 19 %, 17077 MiB
1, 2025/02/27 05:20:37.330, 33 %, 26 %, 8881 MiB
0, 2025/02/27 05:20:38.331, 24 %, 19 %, 17077 MiB
1, 2025/02/27 05:20:38.417, 32 %, 25 %, 8881 MiB
0, 2025/02/27 05:20:39.418, 11 %, 4 %, 17077 MiB
1, 2025/02/27 05:20:39.419, 15 %, 7 %, 8881 MiB
0, 2025/02/27 05:20:40.420, 11 %, 5 %, 17077 MiB
1, 2025/02/27 05:20:40.420, 14 %, 6 %, 8881 MiB
0, 2025/02/27 05:20:41.421, 12 %, 5 %, 17077 MiB
1, 2025/02/27 05:20:41.422, 16 %, 7 %, 8881 MiB
0, 2025/02/27 05:20:42.423, 12 %, 5 %, 17077 MiB
1, 2025/02/27 05:20:42.424, 16 %, 7 %, 8881 MiB
0, 2025/02/27 05:20:43.425, 12 %, 5 %, 17077 MiB
1, 2025/02/27 05:20:43.426, 16 %, 7 %, 8881 MiB
0, 2025/02/27 05:20:44.426, 13 %, 6 %, 17077 MiB
1, 2025/02/27 05:20:44.427, 16 %, 8 %, 8881 MiB
0, 2025/02/27 05:20:45.427, 12 %, 6 %, 17077 MiB
1, 2025/02/27 05:20:45.428, 16 %, 8 %, 8881 MiB
0, 2025/02/27 05:20:46.429, 13 %, 6 %, 17077 MiB
1, 2025/02/27 05:20:46.429, 17 %, 8 %, 8881 MiB
0, 2025/02/27 05:20:47.430, 12 %, 6 %, 17077 MiB
1, 2025/02/27 05:20:47.431, 17 %, 9 %, 8881 MiB
0, 2025/02/27 05:20:48.431, 13 %, 6 %, 17077 MiB
1, 2025/02/27 05:20:48.432, 17 %, 9 %, 8881 MiB
0, 2025/02/27 05:20:49.432, 14 %, 7 %, 17077 MiB
1, 2025/02/27 05:20:49.433, 19 %, 9 %, 8881 MiB
0, 2025/02/27 05:20:50.434, 13 %, 7 %, 17077 MiB
1, 2025/02/27 05:20:50.506, 19 %, 10 %, 8881 MiB
0, 2025/02/27 05:20:51.506, 14 %, 7 %, 17077 MiB
1, 2025/02/27 05:20:51.507, 19 %, 10 %, 8881 MiB
0, 2025/02/27 05:20:52.508, 15 %, 8 %, 17077 MiB
1, 2025/02/27 05:20:52.509, 18 %, 10 %, 8881 MiB
0, 2025/02/27 05:20:53.509, 15 %, 8 %, 17077 MiB
1, 2025/02/27 05:20:53.510, 20 %, 11 %, 8881 MiB
0, 2025/02/27 05:20:54.510, 14 %, 8 %, 17077 MiB
1, 2025/02/27 05:20:54.511, 20 %, 12 %, 8881 MiB
0, 2025/02/27 05:20:55.512, 15 %, 9 %, 17077 MiB
1, 2025/02/27 05:20:55.513, 20 %, 11 %, 8881 MiB
0, 2025/02/27 05:20:56.513, 16 %, 9 %, 17077 MiB
1, 2025/02/27 05:20:56.514, 20 %, 12 %, 8881 MiB
0, 2025/02/27 05:20:57.515, 15 %, 9 %, 17077 MiB
1, 2025/02/27 05:20:57.516, 22 %, 13 %, 8881 MiB
0, 2025/02/27 05:20:58.517, 15 %, 9 %, 17077 MiB
1, 2025/02/27 05:20:58.518, 21 %, 13 %, 8881 MiB
0, 2025/02/27 05:20:59.519, 17 %, 10 %, 17077 MiB
1, 2025/02/27 05:20:59.520, 21 %, 13 %, 8881 MiB
0, 2025/02/27 05:21:00.520, 16 %, 10 %, 17077 MiB
1, 2025/02/27 05:21:00.521, 22 %, 14 %, 8881 MiB
0, 2025/02/27 05:21:01.522, 16 %, 10 %, 17077 MiB
1, 2025/02/27 05:21:01.522, 22 %, 14 %, 8881 MiB
0, 2025/02/27 05:21:02.523, 17 %, 11 %, 17077 MiB
1, 2025/02/27 05:21:02.574, 22 %, 14 %, 8881 MiB
0, 2025/02/27 05:21:03.575, 17 %, 11 %, 17077 MiB
1, 2025/02/27 05:21:03.576, 24 %, 15 %, 8881 MiB
0, 2025/02/27 05:21:04.577, 17 %, 11 %, 17077 MiB
1, 2025/02/27 05:21:04.578, 22 %, 15 %, 8881 MiB
0, 2025/02/27 05:21:05.579, 19 %, 12 %, 17077 MiB
1, 2025/02/27 05:21:05.580, 24 %, 16 %, 8881 MiB
0, 2025/02/27 05:21:06.580, 18 %, 12 %, 17077 MiB
1, 2025/02/27 05:21:06.581, 25 %, 17 %, 8881 MiB
0, 2025/02/27 05:21:07.582, 18 %, 12 %, 17077 MiB
1, 2025/02/27 05:21:07.583, 24 %, 16 %, 8881 MiB
0, 2025/02/27 05:21:08.583, 20 %, 14 %, 17077 MiB
1, 2025/02/27 05:21:08.584, 25 %, 17 %, 8881 MiB
0, 2025/02/27 05:21:09.585, 20 %, 14 %, 17077 MiB
1, 2025/02/27 05:21:09.585, 26 %, 18 %, 8881 MiB
0, 2025/02/27 05:21:10.586, 19 %, 13 %, 17077 MiB
1, 2025/02/27 05:21:10.586, 27 %, 19 %, 8881 MiB
0, 2025/02/27 05:21:11.587, 19 %, 13 %, 17077 MiB
1, 2025/02/27 05:21:11.588, 26 %, 18 %, 8881 MiB
0, 2025/02/27 05:21:12.588, 20 %, 14 %, 17077 MiB
1, 2025/02/27 05:21:12.589, 26 %, 18 %, 8881 MiB
0, 2025/02/27 05:21:13.590, 21 %, 15 %, 17077 MiB
1, 2025/02/27 05:21:13.590, 27 %, 19 %, 8881 MiB
0, 2025/02/27 05:21:14.591, 21 %, 15 %, 17077 MiB
1, 2025/02/27 05:21:14.628, 29 %, 21 %, 8881 MiB
0, 2025/02/27 05:21:15.629, 20 %, 15 %, 17077 MiB
1, 2025/02/27 05:21:15.630, 29 %, 21 %, 8881 MiB
0, 2025/02/27 05:21:16.631, 22 %, 16 %, 17077 MiB
1, 2025/02/27 05:21:16.632, 27 %, 20 %, 8881 MiB
0, 2025/02/27 05:21:17.633, 23 %, 17 %, 17077 MiB
1, 2025/02/27 05:21:17.634, 29 %, 22 %, 8881 MiB
0, 2025/02/27 05:21:18.634, 23 %, 18 %, 17077 MiB
1, 2025/02/27 05:21:18.635, 30 %, 23 %, 8881 MiB
0, 2025/02/27 05:21:19.636, 23 %, 17 %, 17077 MiB
1, 2025/02/27 05:21:19.637, 30 %, 23 %, 8881 MiB
0, 2025/02/27 05:21:20.637, 22 %, 17 %, 17077 MiB
1, 2025/02/27 05:21:20.638, 30 %, 23 %, 8881 MiB
0, 2025/02/27 05:21:21.639, 22 %, 17 %, 17077 MiB
1, 2025/02/27 05:21:21.639, 29 %, 22 %, 8881 MiB
0, 2025/02/27 05:21:22.640, 23 %, 17 %, 17077 MiB
1, 2025/02/27 05:21:22.641, 29 %, 23 %, 8881 MiB
0, 2025/02/27 05:21:23.642, 23 %, 17 %, 17077 MiB
1, 2025/02/27 05:21:23.642, 30 %, 23 %, 8881 MiB
0, 2025/02/27 05:21:24.643, 23 %, 18 %, 17077 MiB
1, 2025/02/27 05:21:24.643, 31 %, 24 %, 8881 MiB
0, 2025/02/27 05:21:25.644, 23 %, 18 %, 17077 MiB
1, 2025/02/27 05:21:25.645, 31 %, 24 %, 8881 MiB
0, 2025/02/27 05:21:26.646, 24 %, 19 %, 17077 MiB
1, 2025/02/27 05:21:26.705, 31 %, 24 %, 8881 MiB
0, 2025/02/27 05:21:27.706, 26 %, 21 %, 17077 MiB
1, 2025/02/27 05:21:27.707, 31 %, 25 %, 8881 MiB
0, 2025/02/27 05:21:28.708, 24 %, 19 %, 17077 MiB
1, 2025/02/27 05:21:28.709, 44 %, 11 %, 8881 MiB
0, 2025/02/27 05:21:29.710, 12 %, 5 %, 17077 MiB
1, 2025/02/27 05:21:29.711, 14 %, 6 %, 8881 MiB
0, 2025/02/27 05:21:30.712, 12 %, 5 %, 17077 MiB
1, 2025/02/27 05:21:30.713, 15 %, 7 %, 8881 MiB
0, 2025/02/27 05:21:31.713, 12 %, 5 %, 17077 MiB
1, 2025/02/27 05:21:31.714, 15 %, 7 %, 8881 MiB
0, 2025/02/27 05:21:32.715, 13 %, 5 %, 17077 MiB
1, 2025/02/27 05:21:32.715, 16 %, 7 %, 8881 MiB
0, 2025/02/27 05:21:33.716, 14 %, 6 %, 17077 MiB
1, 2025/02/27 05:21:33.717, 16 %, 7 %, 8881 MiB
0, 2025/02/27 05:21:34.717, 13 %, 6 %, 17077 MiB
1, 2025/02/27 05:21:34.718, 16 %, 8 %, 8881 MiB
0, 2025/02/27 05:21:35.719, 12 %, 6 %, 17077 MiB
1, 2025/02/27 05:21:35.719, 16 %, 8 %, 8881 MiB
0, 2025/02/27 05:21:36.720, 13 %, 6 %, 17077 MiB
1, 2025/02/27 05:21:36.721, 17 %, 8 %, 8881 MiB
0, 2025/02/27 05:21:37.721, 14 %, 7 %, 17077 MiB
1, 2025/02/27 05:21:37.722, 17 %, 9 %, 8881 MiB
0, 2025/02/27 05:21:38.723, 14 %, 7 %, 17077 MiB
1, 2025/02/27 05:21:38.798, 17 %, 9 %, 8881 MiB
0, 2025/02/27 05:21:39.799, 13 %, 7 %, 17077 MiB
1, 2025/02/27 05:21:39.799, 16 %, 8 %, 8881 MiB
0, 2025/02/27 05:21:40.800, 14 %, 7 %, 17077 MiB
1, 2025/02/27 05:21:40.801, 19 %, 10 %, 8881 MiB
0, 2025/02/27 05:21:41.802, 14 %, 7 %, 17077 MiB
1, 2025/02/27 05:21:41.803, 19 %, 10 %, 8881 MiB
0, 2025/02/27 05:21:42.804, 14 %, 8 %, 17077 MiB
1, 2025/02/27 05:21:42.805, 19 %, 10 %, 8881 MiB
0, 2025/02/27 05:21:43.806, 16 %, 9 %, 17077 MiB
1, 2025/02/27 05:21:43.807, 19 %, 11 %, 8881 MiB
0, 2025/02/27 05:21:44.807, 16 %, 9 %, 17077 MiB
1, 2025/02/27 05:21:44.808, 21 %, 12 %, 8881 MiB
0, 2025/02/27 05:21:45.809, 15 %, 9 %, 17077 MiB
1, 2025/02/27 05:21:45.809, 21 %, 13 %, 8881 MiB
0, 2025/02/27 05:21:46.810, 15 %, 9 %, 17077 MiB
1, 2025/02/27 05:21:46.810, 22 %, 13 %, 8881 MiB
0, 2025/02/27 05:21:47.811, 15 %, 9 %, 17077 MiB
1, 2025/02/27 05:21:47.812, 20 %, 12 %, 8881 MiB
0, 2025/02/27 05:21:48.813, 17 %, 10 %, 17077 MiB
1, 2025/02/27 05:21:48.813, 23 %, 14 %, 8881 MiB
0, 2025/02/27 05:21:49.814, 16 %, 10 %, 17077 MiB
1, 2025/02/27 05:21:49.815, 22 %, 14 %, 8881 MiB
0, 2025/02/27 05:21:50.815, 16 %, 10 %, 17077 MiB
1, 2025/02/27 05:21:50.890, 24 %, 15 %, 8881 MiB
0, 2025/02/27 05:21:51.890, 18 %, 12 %, 17077 MiB
1, 2025/02/27 05:21:51.891, 23 %, 15 %, 8881 MiB
0, 2025/02/27 05:21:52.892, 19 %, 12 %, 17077 MiB
1, 2025/02/27 05:21:52.893, 23 %, 15 %, 8881 MiB
0, 2025/02/27 05:21:53.893, 19 %, 12 %, 17077 MiB
1, 2025/02/27 05:21:53.894, 24 %, 16 %, 8881 MiB
0, 2025/02/27 05:21:54.895, 19 %, 13 %, 17077 MiB
1, 2025/02/27 05:21:54.895, 24 %, 16 %, 8881 MiB
0, 2025/02/27 05:21:55.896, 19 %, 13 %, 17077 MiB
1, 2025/02/27 05:21:55.897, 25 %, 17 %, 8881 MiB
0, 2025/02/27 05:21:56.898, 20 %, 14 %, 17077 MiB
1, 2025/02/27 05:21:56.899, 25 %, 17 %, 8881 MiB
0, 2025/02/27 05:21:57.900, 18 %, 12 %, 17077 MiB
1, 2025/02/27 05:21:57.901, 26 %, 18 %, 8881 MiB
0, 2025/02/27 05:21:58.901, 19 %, 13 %, 17077 MiB
1, 2025/02/27 05:21:58.902, 26 %, 18 %, 8881 MiB
0, 2025/02/27 05:21:59.903, 19 %, 13 %, 17077 MiB
1, 2025/02/27 05:21:59.903, 27 %, 19 %, 8881 MiB
0, 2025/02/27 05:22:00.904, 19 %, 13 %, 17077 MiB
1, 2025/02/27 05:22:00.905, 28 %, 20 %, 8881 MiB
0, 2025/02/27 05:22:01.905, 19 %, 14 %, 17077 MiB
1, 2025/02/27 05:22:01.906, 28 %, 20 %, 8881 MiB
0, 2025/02/27 05:22:02.907, 23 %, 16 %, 17077 MiB
1, 2025/02/27 05:22:02.998, 29 %, 21 %, 8881 MiB
0, 2025/02/27 05:22:03.999, 22 %, 16 %, 17077 MiB
1, 2025/02/27 05:22:04.000, 27 %, 20 %, 8881 MiB
0, 2025/02/27 05:22:05.001, 22 %, 16 %, 17077 MiB
1, 2025/02/27 05:22:05.001, 27 %, 20 %, 8881 MiB
0, 2025/02/27 05:22:06.002, 23 %, 17 %, 17077 MiB
1, 2025/02/27 05:22:06.003, 27 %, 20 %, 8881 MiB
0, 2025/02/27 05:22:07.004, 21 %, 16 %, 17077 MiB
1, 2025/02/27 05:22:07.004, 28 %, 21 %, 8881 MiB
0, 2025/02/27 05:22:08.005, 21 %, 16 %, 17077 MiB
1, 2025/02/27 05:22:08.006, 29 %, 22 %, 8881 MiB
0, 2025/02/27 05:22:09.006, 22 %, 16 %, 17077 MiB
1, 2025/02/27 05:22:09.007, 28 %, 21 %, 8881 MiB
0, 2025/02/27 05:22:10.008, 22 %, 17 %, 17077 MiB
1, 2025/02/27 05:22:10.008, 29 %, 22 %, 8881 MiB
0, 2025/02/27 05:22:11.009, 23 %, 17 %, 17077 MiB
1, 2025/02/27 05:22:11.010, 30 %, 23 %, 8881 MiB
0, 2025/02/27 05:22:12.010, 22 %, 17 %, 17077 MiB
1, 2025/02/27 05:22:12.011, 29 %, 23 %, 8881 MiB
0, 2025/02/27 05:22:13.012, 23 %, 17 %, 17077 MiB
1, 2025/02/27 05:22:13.013, 30 %, 23 %, 8881 MiB
0, 2025/02/27 05:22:14.014, 25 %, 19 %, 17077 MiB
1, 2025/02/27 05:22:14.015, 32 %, 25 %, 8881 MiB
0, 2025/02/27 05:22:15.016, 23 %, 18 %, 17077 MiB
1, 2025/02/27 05:22:15.040, 30 %, 24 %, 8881 MiB
0, 2025/02/27 05:22:16.091, 24 %, 18 %, 17077 MiB
1, 2025/02/27 05:22:16.092, 31 %, 24 %, 8881 MiB
0, 2025/02/27 05:22:17.093, 23 %, 18 %, 17077 MiB
1, 2025/02/27 05:22:17.094, 31 %, 25 %, 8881 MiB
0, 2025/02/27 05:22:18.095, 24 %, 19 %, 17077 MiB
1, 2025/02/27 05:22:18.096, 24 %, 19 %, 8881 MiB
0, 2025/02/27 05:22:19.097, 11 %, 5 %, 17077 MiB
1, 2025/02/27 05:22:19.097, 14 %, 6 %, 8881 MiB
0, 2025/02/27 05:22:20.098, 11 %, 5 %, 17077 MiB
1, 2025/02/27 05:22:20.099, 14 %, 7 %, 8881 MiB
0, 2025/02/27 05:22:21.099, 11 %, 5 %, 17077 MiB
1, 2025/02/27 05:22:21.100, 16 %, 7 %, 8881 MiB
0, 2025/02/27 05:22:22.101, 13 %, 6 %, 17077 MiB
1, 2025/02/27 05:22:22.101, 16 %, 8 %, 8881 MiB
0, 2025/02/27 05:22:23.102, 13 %, 6 %, 17077 MiB
1, 2025/02/27 05:22:23.103, 17 %, 8 %, 8881 MiB
0, 2025/02/27 05:22:24.103, 13 %, 6 %, 17077 MiB
1, 2025/02/27 05:22:24.104, 17 %, 8 %, 8881 MiB
0, 2025/02/27 05:22:25.105, 13 %, 6 %, 17077 MiB
1, 2025/02/27 05:22:25.105, 17 %, 9 %, 8881 MiB
0, 2025/02/27 05:22:26.106, 13 %, 6 %, 17077 MiB
1, 2025/02/27 05:22:26.107, 18 %, 9 %, 8881 MiB
0, 2025/02/27 05:22:27.108, 13 %, 6 %, 17077 MiB
1, 2025/02/27 05:22:27.195, 17 %, 9 %, 8881 MiB
0, 2025/02/27 05:22:28.195, 14 %, 7 %, 17077 MiB
1, 2025/02/27 05:22:28.196, 19 %, 10 %, 8881 MiB
0, 2025/02/27 05:22:29.197, 14 %, 7 %, 17077 MiB
1, 2025/02/27 05:22:29.197, 19 %, 10 %, 8881 MiB
0, 2025/02/27 05:22:30.198, 14 %, 7 %, 17077 MiB
1, 2025/02/27 05:22:30.199, 19 %, 10 %, 8881 MiB
0, 2025/02/27 05:22:31.199, 14 %, 7 %, 17077 MiB
1, 2025/02/27 05:22:31.200, 19 %, 10 %, 8881 MiB
0, 2025/02/27 05:22:32.201, 14 %, 8 %, 17077 MiB
1, 2025/02/27 05:22:32.202, 19 %, 10 %, 8881 MiB
0, 2025/02/27 05:22:33.203, 14 %, 8 %, 17077 MiB
1, 2025/02/27 05:22:33.204, 19 %, 11 %, 8881 MiB
0, 2025/02/27 05:22:34.205, 16 %, 9 %, 17077 MiB
1, 2025/02/27 05:22:34.206, 21 %, 12 %, 8881 MiB
0, 2025/02/27 05:22:35.207, 15 %, 9 %, 17077 MiB
1, 2025/02/27 05:22:35.207, 20 %, 12 %, 8881 MiB
0, 2025/02/27 05:22:36.208, 15 %, 9 %, 17077 MiB
1, 2025/02/27 05:22:36.209, 20 %, 12 %, 8881 MiB
0, 2025/02/27 05:22:37.210, 15 %, 9 %, 17077 MiB
1, 2025/02/27 05:22:37.211, 21 %, 13 %, 8881 MiB
0, 2025/02/27 05:22:38.211, 17 %, 10 %, 17077 MiB
1, 2025/02/27 05:22:38.212, 22 %, 14 %, 8881 MiB
0, 2025/02/27 05:22:39.213, 16 %, 10 %, 17077 MiB
1, 2025/02/27 05:22:39.283, 23 %, 14 %, 8881 MiB
0, 2025/02/27 05:22:40.284, 16 %, 10 %, 17077 MiB
1, 2025/02/27 05:22:40.285, 21 %, 14 %, 8881 MiB
0, 2025/02/27 05:22:41.286, 17 %, 11 %, 17077 MiB
1, 2025/02/27 05:22:41.287, 23 %, 15 %, 8881 MiB
0, 2025/02/27 05:22:42.288, 17 %, 11 %, 17077 MiB
1, 2025/02/27 05:22:42.288, 22 %, 14 %, 8881 MiB
0, 2025/02/27 05:22:43.289, 18 %, 12 %, 17077 MiB
1, 2025/02/27 05:22:43.290, 24 %, 16 %, 8881 MiB
0, 2025/02/27 05:22:44.290, 17 %, 11 %, 17077 MiB
1, 2025/02/27 05:22:44.291, 20 %, 14 %, 8881 MiB
0, 2025/02/27 05:22:45.292, 17 %, 12 %, 17077 MiB
1, 2025/02/27 05:22:45.292, 23 %, 16 %, 8881 MiB
0, 2025/02/27 05:22:46.293, 18 %, 12 %, 17077 MiB
1, 2025/02/27 05:22:46.294, 24 %, 16 %, 8881 MiB
0, 2025/02/27 05:22:47.295, 20 %, 14 %, 17077 MiB
1, 2025/02/27 05:22:47.295, 25 %, 17 %, 8881 MiB
0, 2025/02/27 05:22:48.296, 19 %, 13 %, 17077 MiB
1, 2025/02/27 05:22:48.297, 24 %, 17 %, 8881 MiB
0, 2025/02/27 05:22:49.297, 19 %, 13 %, 17077 MiB
1, 2025/02/27 05:22:49.298, 25 %, 18 %, 8881 MiB
0, 2025/02/27 05:22:50.299, 20 %, 14 %, 17077 MiB
1, 2025/02/27 05:22:50.300, 26 %, 19 %, 8881 MiB
0, 2025/02/27 05:22:51.301, 21 %, 15 %, 17077 MiB
1, 2025/02/27 05:22:51.380, 28 %, 20 %, 8881 MiB
0, 2025/02/27 05:22:52.381, 21 %, 15 %, 17077 MiB
1, 2025/02/27 05:22:52.382, 28 %, 21 %, 8881 MiB
0, 2025/02/27 05:22:53.383, 21 %, 15 %, 17077 MiB
1, 2025/02/27 05:22:53.384, 29 %, 21 %, 8881 MiB
0, 2025/02/27 05:22:54.385, 20 %, 15 %, 17077 MiB
1, 2025/02/27 05:22:54.386, 29 %, 21 %, 8881 MiB
0, 2025/02/27 05:22:55.386, 21 %, 15 %, 17077 MiB
1, 2025/02/27 05:22:55.387, 27 %, 20 %, 8881 MiB
0, 2025/02/27 05:22:56.388, 21 %, 15 %, 17077 MiB
1, 2025/02/27 05:22:56.388, 28 %, 21 %, 8881 MiB
0, 2025/02/27 05:22:57.389, 21 %, 16 %, 17077 MiB
1, 2025/02/27 05:22:57.390, 28 %, 21 %, 8881 MiB
0, 2025/02/27 05:22:58.390, 23 %, 17 %, 17077 MiB
1, 2025/02/27 05:22:58.391, 29 %, 22 %, 8881 MiB
0, 2025/02/27 05:22:59.392, 23 %, 17 %, 17077 MiB
1, 2025/02/27 05:22:59.392, 31 %, 24 %, 8881 MiB
0, 2025/02/27 05:23:00.393, 23 %, 17 %, 17077 MiB
1, 2025/02/27 05:23:00.394, 31 %, 24 %, 8881 MiB
0, 2025/02/27 05:23:01.394, 23 %, 18 %, 17077 MiB
1, 2025/02/27 05:23:01.395, 32 %, 25 %, 8881 MiB
0, 2025/02/27 05:23:02.396, 23 %, 17 %, 17077 MiB
1, 2025/02/27 05:23:02.397, 30 %, 23 %, 8881 MiB
0, 2025/02/27 05:23:03.398, 23 %, 18 %, 17077 MiB
1, 2025/02/27 05:23:03.482, 31 %, 24 %, 8881 MiB
0, 2025/02/27 05:23:04.483, 23 %, 18 %, 17077 MiB
1, 2025/02/27 05:23:04.483, 30 %, 24 %, 8881 MiB
0, 2025/02/27 05:23:05.484, 23 %, 18 %, 17077 MiB
1, 2025/02/27 05:23:05.485, 33 %, 26 %, 8881 MiB
0, 2025/02/27 05:23:06.486, 24 %, 19 %, 17077 MiB
1, 2025/02/27 05:23:06.486, 33 %, 26 %, 8881 MiB
0, 2025/02/27 05:23:07.487, 24 %, 19 %, 17077 MiB
1, 2025/02/27 05:23:07.487, 32 %, 26 %, 8881 MiB
0, 2025/02/27 05:23:08.488, 11 %, 5 %, 17077 MiB
1, 2025/02/27 05:23:08.489, 15 %, 7 %, 8881 MiB
0, 2025/02/27 05:23:09.489, 11 %, 5 %, 17077 MiB
1, 2025/02/27 05:23:09.490, 15 %, 7 %, 8881 MiB
0, 2025/02/27 05:23:10.491, 12 %, 5 %, 17077 MiB
1, 2025/02/27 05:23:10.492, 16 %, 7 %, 8881 MiB
0, 2025/02/27 05:23:11.493, 12 %, 5 %, 17077 MiB
1, 2025/02/27 05:23:11.494, 17 %, 8 %, 8881 MiB
0, 2025/02/27 05:23:12.495, 13 %, 6 %, 17077 MiB
1, 2025/02/27 05:23:12.500, 17 %, 8 %, 8881 MiB
0, 2025/02/27 05:23:13.500, 13 %, 6 %, 17077 MiB
1, 2025/02/27 05:23:13.501, 16 %, 8 %, 8881 MiB
0, 2025/02/27 05:23:14.501, 13 %, 6 %, 17077 MiB
1, 2025/02/27 05:23:14.502, 18 %, 9 %, 8881 MiB
0, 2025/02/27 05:23:15.503, 12 %, 6 %, 17077 MiB
1, 2025/02/27 05:23:15.578, 18 %, 9 %, 8881 MiB
0, 2025/02/27 05:23:16.579, 14 %, 7 %, 17077 MiB
1, 2025/02/27 05:23:16.580, 18 %, 9 %, 8881 MiB
0, 2025/02/27 05:23:17.581, 15 %, 7 %, 17077 MiB
1, 2025/02/27 05:23:17.581, 19 %, 10 %, 8881 MiB
0, 2025/02/27 05:23:18.582, 15 %, 7 %, 17077 MiB
1, 2025/02/27 05:23:18.583, 19 %, 10 %, 8881 MiB
0, 2025/02/27 05:23:19.583, 15 %, 8 %, 17077 MiB
1, 2025/02/27 05:23:19.584, 19 %, 10 %, 8881 MiB
0, 2025/02/27 05:23:20.585, 15 %, 8 %, 17077 MiB
1, 2025/02/27 05:23:20.585, 20 %, 11 %, 8881 MiB
0, 2025/02/27 05:23:21.586, 15 %, 8 %, 17077 MiB
1, 2025/02/27 05:23:21.587, 20 %, 11 %, 8881 MiB
0, 2025/02/27 05:23:22.587, 15 %, 8 %, 17077 MiB
1, 2025/02/27 05:23:22.588, 20 %, 12 %, 8881 MiB
0, 2025/02/27 05:23:23.589, 15 %, 8 %, 17077 MiB
1, 2025/02/27 05:23:23.590, 21 %, 12 %, 8881 MiB
0, 2025/02/27 05:23:24.591, 15 %, 9 %, 17077 MiB
1, 2025/02/27 05:23:24.592, 22 %, 13 %, 8881 MiB
0, 2025/02/27 05:23:25.592, 15 %, 9 %, 17077 MiB
1, 2025/02/27 05:23:25.593, 22 %, 13 %, 8881 MiB
0, 2025/02/27 05:23:26.594, 15 %, 9 %, 17077 MiB
1, 2025/02/27 05:23:26.595, 22 %, 13 %, 8881 MiB
0, 2025/02/27 05:23:27.595, 16 %, 9 %, 17077 MiB
1, 2025/02/27 05:23:27.679, 22 %, 14 %, 8881 MiB
0, 2025/02/27 05:23:28.679, 16 %, 10 %, 17077 MiB
1, 2025/02/27 05:23:28.680, 23 %, 15 %, 8881 MiB
0, 2025/02/27 05:23:29.681, 16 %, 10 %, 17077 MiB
1, 2025/02/27 05:23:29.681, 23 %, 14 %, 8881 MiB
0, 2025/02/27 05:23:30.682, 17 %, 10 %, 17077 MiB
1, 2025/02/27 05:23:30.683, 22 %, 14 %, 8881 MiB
0, 2025/02/27 05:23:31.684, 18 %, 12 %, 17077 MiB
1, 2025/02/27 05:23:31.684, 22 %, 15 %, 8881 MiB
0, 2025/02/27 05:23:32.685, 17 %, 11 %, 17077 MiB
1, 2025/02/27 05:23:32.686, 24 %, 16 %, 8881 MiB
0, 2025/02/27 05:23:33.687, 17 %, 11 %, 17077 MiB
1, 2025/02/27 05:23:33.688, 25 %, 17 %, 8881 MiB
0, 2025/02/27 05:23:34.689, 18 %, 12 %, 17077 MiB
1, 2025/02/27 05:23:34.693, 24 %, 17 %, 8881 MiB
0, 2025/02/27 05:23:35.693, 18 %, 12 %, 17077 MiB
1, 2025/02/27 05:23:35.694, 26 %, 18 %, 8881 MiB
0, 2025/02/27 05:23:36.695, 18 %, 13 %, 17077 MiB
1, 2025/02/27 05:23:36.696, 25 %, 18 %, 8881 MiB
0, 2025/02/27 05:23:37.696, 17 %, 12 %, 17077 MiB
1, 2025/02/27 05:23:37.697, 21 %, 15 %, 8881 MiB
0, 2025/02/27 05:23:38.698, 19 %, 13 %, 17077 MiB
1, 2025/02/27 05:23:38.698, 25 %, 18 %, 8881 MiB
0, 2025/02/27 05:23:39.699, 21 %, 15 %, 17077 MiB
1, 2025/02/27 05:23:39.771, 27 %, 19 %, 8881 MiB
